SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
IOLN,EQ,32.5,32.65,30.95,31.3,31,31.25,16297,517090.8,17-OCT-2009,
IPCALAB,EQ,815,848.5,801,831.55,835,832.55,1073,889472,17-OCT-2009,
IRB,EQ,251,260,251,258.6,258.4,249,745460,192345536.85,17-OCT-2009,
ISMTLTD,EQ,57,58.9,56.8,58.5,58.4,56.2,333619,19451399.65,17-OCT-2009,
ISPATIND,EQ,23.75,23.9,23.45,23.6,23.6,23.55,7874051,186073741.75,17-OCT-2009,
ISPATIND,P1,3.3,3.4,3.25,3.4,3.4,3.25,2605,8704.25,17-OCT-2009,
ITC,EQ,254.5,254.75,248.5,250.5,250.95,252.4,383886,96208885.65,17-OCT-2009,
ITDCEM,EQ,212,218,212,213.7,213.3,212,911,195344.4,17-OCT-2009,
ITI,EQ,42,42.4,41.45,42.05,42.1,41.45,84447,3541713.35,17-OCT-2009,
IVC,EQ,49.25,49.25,48,48.6,48.7,47.5,66781,3243439.5,17-OCT-2009,
IVP,EQ,37,37,33.5,34.45,34.5,31.8,11384,395521.9,17-OCT-2009,
IVRCLINFRA,EQ,425,425,412.35,417.6,413,417.65,374481,157195617.35,17-OCT-2009,
IVRPRIME,EQ,135,137.8,132,135.75,134,134.9,29147,3965052.05,17-OCT-2009,
J&KBANK,EQ,672.45,698.35,672.45,678.95,675.1,666.85,42925,29321586,17-OCT-2009,
JAGRAN,EQ,111.25,112.85,105.65,109.8,109.55,111.25,17718,1960379.65,17-OCT-2009,
JAGSNPHARM,EQ,17.7,17.7,17,17.5,17.25,17.1,2351,41076.95,17-OCT-2009,
JAIBALAJI,EQ,249.3,249.3,227.6,244,245,243.45,7759,1892095.5,17-OCT-2009,
JAICORPLTD,EQ,215,217.8,214,215.95,216.5,213,43843,9466640.85,17-OCT-2009,
JAINSTUDIO,EQ,10.85,10.85,10.2,10.7,10.5,10.5,884,9492.4,17-OCT-2009,
JAYAGROGN,EQ,74.95,74.95,72.1,73,72.1,74.35,4567,336090.45,17-OCT-2009,
JAYBARMARU,EQ,53.2,53.2,51.5,52.55,52.75,52.35,4211,219084.05,17-OCT-2009,
JAYNECOIND,EQ,23.4,23.5,22.8,23,23,23.05,45745,1052900.15,17-OCT-2009,
JAYSREETEA,EQ,306.9,306.9,301,302.85,301,305.25,36137,10978003.3,17-OCT-2009,
JBCHEPHARM,EQ,53,59.8,51.65,52.45,52.35,51.75,35044,1854683,17-OCT-2009,
JBFIND,EQ,94.9,96.85,94.5,94.95,95.35,93.8,16978,1611713.45,17-OCT-2009,
JBMA,EQ,46,46,46,46,46,45.3,211,9706,17-OCT-2009,
JCTEL,BE,3,3.15,3,3.15,3.15,3,1625,5028.75,17-OCT-2009,
JENSONICOL,EQ,6.5,6.6,6.3,6.45,6.45,6.4,18966,122154.65,17-OCT-2009,
JETAIRWAYS,EQ,401,404.7,395,399.75,399,399.45,112792,45199158.4,17-OCT-2009,
JHS,BE,39.05,41.55,39.05,40.4,40.55,40.4,2726,110490.8,17-OCT-2009,
JIKIND,BE,19.85,21.9,19.85,20.5,21.9,20.85,305,6259.25,17-OCT-2009,
JINDALPHOT,EQ,144.95,144.95,142.05,142.9,143,142.55,5130,733469,17-OCT-2009,
JINDALPOLY,EQ,310,314.75,309.95,311,312,308.25,3154,981377.7,17-OCT-2009,
JINDALSAW,EQ,792,803.75,780,797.7,796,789.25,413006,328935837.4,17-OCT-2009,
JINDALSTEL,EQ,699,705,692.9,700.25,698,698.35,933404,654023847.9,17-OCT-2009,
JINDALSWHL,EQ,1748.7,1753.8,1721.2,1733.1,1733.9,1730.3,18507,32151861.4,17-OCT-2009,
JINDCOT,EQ,89.6,90,88.05,88.45,88.35,88.05,85694,7605790.25,17-OCT-2009,
JINDRILL,EQ,614,614,591.2,599.25,595.5,595.45,2780,1670387.15,17-OCT-2009,
JISLJALEQS,EQ,815,815,805,811.45,813.5,806.3,1407,1140902.15,17-OCT-2009,
JKCEMENT,EQ,132.05,135.5,130.1,133.75,133.5,131.6,18824,2508300.15,17-OCT-2009,
JKIL,EQ,179.5,182.5,178.05,179.35,179.9,179.05,32552,5843248.25,17-OCT-2009,
JKLAKSHMI,EQ,138.5,160,137.1,139.35,138.9,136.25,84800,11849922.85,17-OCT-2009,
JKPAPER,EQ,43,44,42.3,43.1,43.25,42.8,60987,2624951.55,17-OCT-2009,
JKTYRE,EQ,154.95,158.5,150.1,156.3,155.95,155.9,62182,9691754.55,17-OCT-2009,
JMCPROJECT,EQ,183.05,190,183.05,188.3,188,181.25,42356,7943981.15,17-OCT-2009,
JMFINANCIL,EQ,48,48.45,47.1,47.8,47.55,47.5,71891,3438247.2,17-OCT-2009,
JMTAUTOLTD,EQ,49.4,49.4,44.4,48.65,48.9,47,130,6327,17-OCT-2009,
JOCIL,EQ,225,232.4,225,226.9,232.4,221.3,886,201019.9,17-OCT-2009,
JPASSOCIAT,EQ,261,263.75,258.15,260.1,258.85,260.75,2242442,583589448.75,17-OCT-2009,
JPHYDRO,EQ,80,80,77,78.95,78.65,78.95,485307,38376252.55,17-OCT-2009,
JSL,EQ,110,110.9,108.2,108.85,108.6,108.2,122935,13415772.5,17-OCT-2009,
JSWSTEEL,EQ,924.65,926.4,908,913.55,910,917.3,206712,189308862.4,17-OCT-2009,
JUBILANT,EQ,218,222,218,220.85,220.95,218.35,19595,4325804.1,17-OCT-2009,
JUNIORBEES,EQ,100.75,103.85,100.5,100.83,100.5,100.78,10632,1073077.89,17-OCT-2009,
JYOTHYLAB,EQ,140.45,142.85,138.25,140.6,141,139.95,13963,1965136.9,17-OCT-2009,
JYOTISTRUC,EQ,157,161.5,157,158.6,157.65,155.65,115303,18351919.55,17-OCT-2009,
KABRAEXTRU,EQ,125.05,128.5,125,125.5,126,125.95,821,103373.85,17-OCT-2009,
KAJARIACER,EQ,43.25,43.25,42.3,42.8,42.75,42.6,94101,4024239.05,17-OCT-2009,
KAKATCEM,EQ,100,100,95.1,97.35,97.5,97.05,639,62147.45,17-OCT-2009,
KALECONSUL,EQ,57.95,58.5,56.45,57.45,57.55,57.15,20009,1153913.25,17-OCT-2009,
KALINDEE,EQ,158.5,160.65,157.05,158.2,158.2,158.9,27406,4355973.75,17-OCT-2009,
KALPATPOWR,EQ,920,1020,919.8,1001.6,999,904.95,84174,83375886.75,17-OCT-2009,
KALSTEELS,EQ,136.7,136.7,129.1,130.1,129.1,131.25,14417,1883526.95,17-OCT-2009,
KAMATHOTEL,BE,68.4,69,66.9,68.65,68,67.7,2650,181305.25,17-OCT-2009,
KANORICHEM,EQ,36.55,36.55,35.2,35.55,35.65,35.4,6880,244125.9,17-OCT-2009,
KANSAINER,EQ,844.95,844.95,770,832.8,834.95,825,567,470604.9,17-OCT-2009,
KARURVYSYA,EQ,379.9,380,371.3,378.75,376.15,372.25,19447,7351815.3,17-OCT-2009,
KAUSHALYA,EQ,22.95,23.3,22.2,22.5,22.4,22.2,17346,391207.7,17-OCT-2009,
KAVVERITEL,EQ,58.45,58.7,57.5,58.55,58.6,57.55,5057,294503.2,17-OCT-2009,
KBL,EQ,211,219.95,211,214.65,214,211.8,4530,972183,17-OCT-2009,
KCP,EQ,284.85,284.85,276.4,280.2,278.15,276.2,10356,2904125.4,17-OCT-2009,
KCPSUGIND,EQ,28.8,28.8,27.85,28.45,28.5,28.2,150687,4283142.3,17-OCT-2009,
KEC,EQ,599.8,599.8,571,579.35,577,580,3442,1998769.25,17-OCT-2009,
KEI,EQ,33.5,33.8,32.8,33.2,33,32.8,71785,2400409.05,17-OCT-2009,
KEMROCK,BE,378,396.2,378,395.55,396.15,377.3,2125,841055.05,17-OCT-2009,
KERNEX,EQ,81,82,79.6,80.85,80.6,79.8,2263,183354.2,17-OCT-2009,
KESARENT,EQ,87.6,88.4,87.6,88.25,88.4,84.35,326,28774,17-OCT-2009,
KESORAMIND,EQ,366,366,357.15,361.55,361.5,356,24628,8882970.1,17-OCT-2009,
KFA,EQ,55.75,55.8,55.15,55.35,55.3,55.25,686678,38086284.1,17-OCT-2009,
KGL,EQ,15.75,15.8,15.55,15.65,15.65,15.5,443684,6961841.85,17-OCT-2009,
KHAITANELE,BE,84,84,83,83,83.05,84.4,154,12884.6,17-OCT-2009,
KHANDSE,EQ,27.95,27.95,24.5,25.05,25,24.35,5877,148054.5,17-OCT-2009,
KIL,BE,19.65,19.85,19,19.3,19.45,18.9,3841,75483.95,17-OCT-2009,
KINETICMOT,EQ,24.75,25,23.6,25,25,23.8,15887,391619.9,17-OCT-2009,
KIRIDYES,EQ,443.5,445,435,439.5,439,437.7,8084,3553640.8,17-OCT-2009,
KIRLOSOIL,EQ,126,127.75,125,126.65,127.4,125.15,34738,4391553.7,17-OCT-2009,
KITPLYIND,BE,7.7,8.3,7.7,8.3,8.3,7.95,5064,41736,17-OCT-2009,
KKCL,EQ,240,243.9,238.2,241.5,243,235.5,13067,3149150.2,17-OCT-2009,
KLGSYSTEL,EQ,241.8,248,241.2,244.55,244.5,253.85,122153,29863668.25,17-OCT-2009,
KNRCON,EQ,127,128.55,124,127,128.55,122.4,27180,3438033,17-OCT-2009,
KOHINOOR,BE,51.5,51.8,50.85,51.45,51.35,51,18799,966568.6,17-OCT-2009,
KOLTEPATIL,EQ,55.85,55.95,54.4,54.95,54.85,54.5,51333,2824146.05,17-OCT-2009,
KOPDRUGS,EQ,8.2,8.2,8.2,8.2,8.2,8.5,45,369,17-OCT-2009,
KOPRAN,BE,17,17.15,16.1,16.95,17,16.35,8273,140198,17-OCT-2009,
KOTAKBANK,EQ,839.4,839.4,819.25,823,821.1,826.95,97781,80740137.7,17-OCT-2009,
KOTAKGOLD,EQ,1700,1700,1565,1572.07,1572,1560.81,2801,4409862.79,17-OCT-2009,
KOTAKPSUBK,EQ,361,371,361,367.5,367.5,362.82,57,21103.5,17-OCT-2009,
KOTARISUG,EQ,11.45,11.9,11.05,11.7,11.65,11.6,80226,929228.85,17-OCT-2009,
KOTHARIPET,EQ,8.75,9.35,8.75,8.85,8.8,8.75,8788,79043.05,17-OCT-2009,
KOTHARIPRO,EQ,325.05,329.95,299.3,328.8,328.9,325,309,101055.95,17-OCT-2009,
KOUTONS,EQ,378.1,384.95,378.1,382.35,381.75,377.45,36294,13856710.65,17-OCT-2009,
KPIT,EQ,80,81.15,78,81.1,81.15,77.25,364532,29401859.55,17-OCT-2009,
KPRMILL,EQ,76,78.5,76,76.3,76.95,75.45,1251,96117,17-OCT-2009,
KRBL,EQ,138,138.4,134.8,135.8,136.5,136.3,8860,1204829.6,17-OCT-2009,
KSBPUMPS,EQ,393.25,393.25,386.5,390.85,389.55,388.2,612,239114,17-OCT-2009,
KSCL,EQ,255,268,255,260.85,257,253.65,11135,2906881.15,17-OCT-2009,
KSERAPRO,EQ,21.8,22.15,20.6,21.9,22.1,21.4,347872,7545120.75,17-OCT-2009,
KSK,EQ,206,208.8,202.25,205.2,204.9,205.05,14215,2918487.4,17-OCT-2009,
KSOILS,EQ,72.2,72.2,71,71.45,71.25,71.15,877754,62841124.4,17-OCT-2009,
KTKBANK,EQ,154,166.9,153.95,164,162.6,151.15,2400181,387791311.25,17-OCT-2009,
L&TFINANCE,N1,1061,1085,1061,1078.51,1081.9,1079.9,446,480711.2,17-OCT-2009,
L&TFINANCE,N2,1069.9,1069.9,1069.9,1069.9,1069.9,1069.98,56,59914.4,17-OCT-2009,
L&TFINANCE,N3,1096,1100,1091,1092.71,1091,1091,63,68841,17-OCT-2009,
L&TFINANCE,N4,1157,1157,1057.11,1059.13,1059,1058,957,1025310.58,17-OCT-2009,
LAKPRE,EQ,40,40,34.5,38.85,38.65,39.35,1714,66745.55,17-OCT-2009,
LAKSHMIEFL,EQ,130.4,132.4,126,127.4,127.5,128.45,42920,5498769.75,17-OCT-2009,
LAKSHVILAS,EQ,87.85,90.45,87.5,89.55,88.55,86.05,208020,18572327.95,17-OCT-2009,
LANCOIN,EQ,40.15,42,40,41.25,41.1,40.7,10750,443498.1,17-OCT-2009,
LAOPALA,EQ,32.1,32.1,30.1,31.5,31.5,30.7,5723,181125.15,17-OCT-2009,
LAXMIMACH,EQ,1399.9,1411.2,1388,1396.25,1397,1389.85,3538,4943273.45,17-OCT-2009,
LCCINFOTEC,BE,0.8,0.85,0.8,0.85,0.8,0.8,8372,6940.1,17-OCT-2009,
LGBFORGE,EQ,3.15,3.2,3.05,3.15,3.15,3.05,12448,39135,17-OCT-2009,
LGBROS,EQ,18.5,18.85,18.35,18.65,18.8,18.45,30249,563138.05,17-OCT-2009,
LIBERTSHOE,EQ,103.5,103.5,100.55,101.2,101.25,100.9,15557,1578815.05,17-OCT-2009,
LICHSGFIN,EQ,811,811,792.75,798.9,795.5,801.95,122126,97836323.5,17-OCT-2009,
LIQUIDBEES,EQ,999.99,1000.01,999.99,1000,1000,999.99,39559,39559272.26,17-OCT-2009,
LITL,EQ,569,574.45,561.2,565.55,564.65,559.35,415119,235778574.7,17-OCT-2009,
LLOYDELENG,EQ,53.45,54.25,52.25,52.5,52.45,52.5,29682,1571511.2,17-OCT-2009,
LLOYDFIN,EQ,1.9,2.05,1.9,1.95,1.9,2,13480,26547,17-OCT-2009,
LLOYDSTEEL,EQ,9.45,9.45,9,9.15,9.1,9,55030,503034.4,17-OCT-2009,
LML,EQ,10.8,10.9,10.4,10.65,10.65,10.6,170062,1816938.25,17-OCT-2009,
LOGIXMICRO,EQ,70.65,70.65,68.15,69.05,68.2,67.3,553,38937.65,17-OCT-2009,
LOKESHMACH,EQ,46,46.5,45.6,45.85,46,46.05,6077,278981.15,17-OCT-2009,
LOTUSEYE,EQ,29.4,32.85,29.4,30.7,31,30.75,31444,986719.4,17-OCT-2009,
LPDC,EQ,5.7,6.15,5.6,5.95,6.15,5.7,8361,49491.5,17-OCT-2009,
LT,EQ,1700,1710,1682.3,1690.25,1682.3,1695.2,235583,399438614.1,17-OCT-2009,
LUMAXAUTO,BE,42,42,40.6,41.75,42,40.1,282,11663.25,17-OCT-2009,
LUMAXIND,BE,173,173.3,173,173,173.3,165.05,78,13494.3,17-OCT-2009,
LUMAXTECH,BE,55.9,56,55.9,56,56,53.3,92815,5197527.5,17-OCT-2009,
LUPIN,EQ,1295,1303,1275,1294.4,1291,1279.5,30211,39061513,17-OCT-2009,
LYKALABS,EQ,27.9,28,27.3,27.65,27.8,27.3,8503,235518.95,17-OCT-2009,
M&M,EQ,906.15,948,906.15,933.8,932,939.4,152033,142715287.7,17-OCT-2009,
M&MFIN,EQ,256,262,253,259.3,259,253.2,41927,10817823.45,17-OCT-2009,
MADHAV,EQ,28,31.95,28,31,31.4,30.8,552,17330.4,17-OCT-2009,
MADHUCON,EQ,252.25,259.9,245.5,256.55,257,254.05,19431,4994594.9,17-OCT-2009,
MADRASCEM,EQ,115.1,115.8,113.7,114.8,114.8,113.85,46708,5350488.5,17-OCT-2009,
MADRASFERT,EQ,11.4,11.7,11.3,11.5,11.55,11.25,83659,959701.4,17-OCT-2009,
MAGMA,EQ,174.2,181.8,174.2,179.15,177.95,174.1,6203,1106307.55,17-OCT-2009,
MAGNUM,BE,10.25,10.25,9.45,10,10,9.8,2026,20172.15,17-OCT-2009,
MAHABANK,EQ,49.9,50.8,48.75,49.25,49,49.4,368239,18204827.55,17-OCT-2009,
MAHINDFORG,EQ,78.55,80,77.3,78.8,78.55,78,4205,334459.6,17-OCT-2009,
MAHINDUGIN,EQ,42,43.2,42,42.65,43,41.75,24218,1028689.45,17-OCT-2009,
MAHLIFE,EQ,360,365,356.75,359.15,359,357.9,11945,4300716.15,17-OCT-2009,
MAHSCOOTER,EQ,180.05,193,180.05,191.5,193,184.5,2378,454548.65,17-OCT-2009,
MAHSEAMLES,EQ,338,339.75,332,333.65,334,335,21566,7234529.3,17-OCT-2009,
MALUPAPER,EQ,14,14.9,14,14.5,14.5,14,110,1554,17-OCT-2009,
MALWACOTT,BE,41.95,44.1,41.95,43.95,44.1,42,2628,115124.6,17-OCT-2009,
MANAKSIA,EQ,57.3,58.4,57.3,58.05,58,57.4,5515,319210.05,17-OCT-2009,
MANALIPETC,EQ,10,10.15,9.95,10.05,10,9.8,49820,499802.8,17-OCT-2009,
MANALU,EQ,44,44.95,43,44.6,44.05,44.05,557,24788.9,17-OCT-2009,
MANGALAM,EQ,11.15,11.9,11.15,11.85,11.9,11.3,3950,46645,17-OCT-2009,
MANGCHEFER,EQ,23.3,23.85,23.2,23.35,23.3,23.25,233786,5475354.25,17-OCT-2009,
MANGLMCEM,EQ,129.5,132,129,130.85,131.5,128.55,28700,3743797.45,17-OCT-2009,
MANGTIMBER,EQ,25.9,26.05,25.25,25.55,25.75,25.6,3316,84644.15,17-OCT-2009,
MANINDS,EQ,51.5,51.55,50.8,51.35,51.35,50.5,43290,2220450.1,17-OCT-2009,
MANUGRAPH,EQ,57.75,57.75,56,56.7,56.9,55.1,5250,297680.2,17-OCT-2009,
MARALOVER,EQ,9.05,9.3,9.05,9.3,9.3,9.65,250,2312.5,17-OCT-2009,
MARICO,EQ,93.2,94.3,92.8,93.45,93.5,93.2,56336,5267907.5,17-OCT-2009,
MARKSANS,EQ,5.7,5.7,5.4,5.6,5.55,5.55,224178,1258617.45,17-OCT-2009,
MARUTI,EQ,1538.65,1539.6,1510.1,1522.25,1515.9,1515.15,110247,167806352.15,17-OCT-2009,
MASTEK,EQ,269.95,270.9,267.15,268.5,267.2,266.8,5343,1436980.05,17-OCT-2009,
MAWANASUG,BE,43.25,46.5,43.25,44.8,44.75,44.8,3637,162629.6,17-OCT-2009,
MAX,EQ,187,187,182.4,185.65,184.9,185,52463,9731163.15,17-OCT-2009,
MAXWELL,EQ,21,21,20.1,20.4,20.5,20.45,14055,287527.85,17-OCT-2009,
MAYTASINFR,EQ,149.65,149.65,144.9,148.2,148,144.8,736508,109071008.35,17-OCT-2009,
MBECL,EQ,193.5,195,191.1,193.45,194,192,11736,2272154.4,17-OCT-2009,
MCDHOLDING,EQ,78.5,80.4,78.1,79.6,79.2,78.4,3131,248609.4,17-OCT-2009,
MCDOWELL-N,EQ,1025,1050,999.9,1013.8,1002.1,1022.6,144649,147714726.5,17-OCT-2009,
MCLEODRUSS,EQ,209.8,211.9,206.15,207.05,207,209.75,83021,17229223.05,17-OCT-2009,
MEGASOFT,BE,26.3,27.6,25.05,26.45,25.8,26.3,8122,211505.9,17-OCT-2009,
MEGH,EQ,18.4,18.4,17.35,17.95,18,17.65,112324,2011042.8,17-OCT-2009,
MELSTAR,BE,11.25,11.25,11.25,11.25,11.25,11.5,100,1125,17-OCT-2009,
MERCK,EQ,600,635,530.25,618.5,616,586.8,247076,153567309.15,17-OCT-2009,
MHRIL,EQ,355,376,348.2,367.8,369,350.8,39734,14504192.65,17-OCT-2009,
MIC,EQ,51,51.4,50.35,50.85,51,50.25,168511,8565184.75,17-OCT-2009,
MICRO,EQ,415,425,415,421.55,420.2,409.85,19714,8282769.55,17-OCT-2009,
MICROTECH,EQ,149.8,150,147.25,148.6,149,146.95,21591,3215828.75,17-OCT-2009,
MID-DAY,EQ,23.25,23.75,22,23.6,23.75,22.6,59518,1390808.1,17-OCT-2009,
MINDAIND,EQ,216,229,204.15,224.4,226.7,215.65,10104,2274525.2,17-OCT-2009,
MINDTREE,EQ,569.95,574,564.2,568.3,568,567.1,9369,5335997.7,17-OCT-2009,
MIRCELECTR,EQ,18.5,18.55,18.05,18.15,18.2,18.25,72100,1316272.55,17-OCT-2009,
MIRZAINT,EQ,18,19.3,17.85,18.3,18.15,17.6,168483,3078359.85,17-OCT-2009,
MLL,EQ,65.35,65.4,64.05,64.4,64.2,64.7,340702,21992083.25,17-OCT-2009,
MMFL,EQ,75.25,76,70.25,71.85,71.6,74.3,24168,1762879.5,17-OCT-2009,
MONNETISPA,EQ,391.9,397.5,389,392.2,392.9,389,39214,15418736.2,17-OCT-2009,
MONSANTO,EQ,1650,1650,1601,1635.65,1632.05,1690.15,4899,7931022.25,17-OCT-2009,
MORARJETEX,BE,19,19.5,19,19.5,19.5,18.55,900,17300,17-OCT-2009,
MOREPENLAB,EQ,8.1,8.15,8,8.1,8.15,8,106401,860205.9,17-OCT-2009,
MOSERBAER,EQ,88.8,93.3,88.8,92.1,91.95,92.45,297360,27430777.45,17-OCT-2009,
MOTHERSUMI,EQ,109.1,111,109.1,110.35,110,108.5,29312,3230199.25,17-OCT-2009,
MOTILALOFS,EQ,175.6,178,170.1,172.8,172.35,174.3,22425,3890664.5,17-OCT-2009,
MOTOGENFIN,EQ,43.75,45,43.65,44.05,43.85,45.2,534,23489.4,17-OCT-2009,
MPHASIS,EQ,638,638,629.5,631.5,632,631.35,44224,27952969,17-OCT-2009,
MPSLTD,EQ,74.7,74.7,70.75,71.35,72,73.2,18077,1302959.2,17-OCT-2009,
MRF,EQ,6000,6125,6000,6083.25,6070.05,6020.65,4003,24377668.3,17-OCT-2009,
MRO-TEK,BE,31.65,33,31.65,32.65,32.6,32.5,7330,238952.65,17-OCT-2009,
MRPL,EQ,89.1,89.7,88.25,88.5,88.4,89,322670,28663861.35,17-OCT-2009,
MSKPROJ,EQ,102.9,105,102.55,104.05,103.75,101.9,81330,8450031,17-OCT-2009,
MSPL,EQ,34,34,32.5,32.95,33.3,32.35,5390,177869.35,17-OCT-2009,
MTNL,EQ,84,84,82.05,82.65,82.8,82.1,115069,9501517.3,17-OCT-2009,
MUDRA,EQ,39,39.8,37.6,38.3,38,38.1,61324,2362581.6,17-OCT-2009,
MUKANDENGG,EQ,29.85,31.5,26.5,31.5,31.5,28.6,50721,1560349.4,17-OCT-2009,
MUKANDLTD,EQ,56.8,57.2,55.65,56.85,57,55.05,31870,1809450.15,17-OCT-2009,
MUKTAARTS,EQ,52.7,52.85,48.5,49.95,51.8,50.35,2750,138601.55,17-OCT-2009,
MUNDRAPORT,EQ,559.8,559.8,547.15,549.4,548.5,555.05,65966,36390985.85,17-OCT-2009,
MUNJALAU,EQ,91,92.35,90.05,90.7,90.5,90.05,14159,1285907.15,17-OCT-2009,
MUNJALSHOW,EQ,59.4,61.75,59,60.1,60,58.25,31546,1892664.3,17-OCT-2009,
MURLIIND,EQ,260,262.9,255,257.2,255,258.35,225,58011.15,17-OCT-2009,
MURUDCERA,EQ,34.5,35,33.5,33.9,34,34.05,12835,434315.1,17-OCT-2009,
MVL,EQ,59.15,60.7,59.15,59.9,59.7,57.85,247561,14841975.85,17-OCT-2009,
MVLIND,EQ,26.95,27,25.8,26.7,27,25.9,16888,450274.2,17-OCT-2009,
MYSOREBANK,EQ,649,673,627,644,644,623.7,4658,2995998.05,17-OCT-2009,
NAGARCONST,EQ,177.9,177.9,174.65,175.6,175.2,177.7,137998,24252554.7,17-OCT-2009,
NAGARFERT,EQ,38.5,38.5,36.75,37,37.15,37.1,2630692,97831438.05,17-OCT-2009,
NAGREEKCAP,EQ,54,54,54,54,54,53.65,100,5400,17-OCT-2009,
NAGREEKEXP,EQ,18.2,18.2,18.2,18.2,18.2,18.5,100,1820,17-OCT-2009,
NAHARCAP,EQ,53.5,54.9,51.05,53.8,54.9,52.95,8260,444023.55,17-OCT-2009,
NAHARINDUS,EQ,62,63.7,60.1,61.8,62.4,61.45,3554,220268.5,17-OCT-2009,
NAHARINVST,EQ,23.5,24.5,23.5,24.2,24.5,23.05,330,7913,17-OCT-2009,
NAHARSPING,EQ,59,59.05,55.05,58,58.8,54.75,18027,1034338.3,17-OCT-2009,
NANDAN,EQ,2.4,2.4,2.25,2.3,2.3,2.3,180649,416295.45,17-OCT-2009,
NATCOPHARM,EQ,132.85,133.7,130,132.6,132.9,131.75,130447,17268342.95,17-OCT-2009,
NATIONALUM,EQ,352,359.75,348,355.85,355.5,352.7,44773,15932391.65,17-OCT-2009,
NATNLSTEEL,BE,22.95,22.95,21.35,21.7,22.2,21.9,1257,27323.8,17-OCT-2009,
NAUKRI,EQ,715,729,715,718.9,717.25,724.1,313,225485.25,17-OCT-2009,
NAVINFLUOR,EQ,268.05,274,268.05,271.4,271,261.85,6588,1786203.75,17-OCT-2009,
NAVNETPUBL,EQ,42,42.25,41.1,41.4,41.55,41.35,76939,3196945.95,17-OCT-2009,
NBVENTURES,EQ,409,411,405.15,408,406.15,404.2,24836,10149655.6,17-OCT-2009,
NCLIND,EQ,38.4,38.4,36.55,37.45,37.6,37.15,14968,558593.25,17-OCT-2009,
NDTV,EQ,161.8,161.9,160,160.7,160.4,160.4,53074,8530180.55,17-OCT-2009,
NECLIFE,EQ,24.9,25,24.25,24.85,24.9,24.3,49149,1216372.5,17-OCT-2009,
NELCAST,BE,58.5,59.4,56.2,57.4,57.5,57.5,639,36960,17-OCT-2009,
NELCO,EQ,72.7,73.05,71.8,73.05,73.05,69.55,170976,12466080.05,17-OCT-2009,
NEOCURE,BE,7,7.6,6.9,7.4,7.4,7.25,6816,49655,17-OCT-2009,
NEPCMICON,EQ,8.05,8.2,7.7,8.1,8.2,8.1,21344,170148.45,17-OCT-2009,
NESCO,EQ,813.95,814.95,791,810.2,806,787.5,719,581582.5,17-OCT-2009,
NETWORK18,EQ,93.2,93.85,93.05,93.3,93.3,92.9,31581,2948790.9,17-OCT-2009,
NETWORK18,P2,107,107,107,107,107,101,100,10700,17-OCT-2009,
NEULANDLAB,EQ,136,140.8,134,135.85,134.1,135.15,375,50957.5,17-OCT-2009,
NEYVELILIG,EQ,140.45,141.4,140,140.25,140.3,140,202939,28537889.5,17-OCT-2009,
NFL,EQ,61,61,58.65,59.15,59,59.65,31209,1855912.7,17-OCT-2009,
NHPC,EQ,35,35,33.6,33.9,33.85,33.4,5894751,199735249.65,17-OCT-2009,
NICCO,EQ,6,6.35,6,6.25,6.25,5.85,42178,259866.9,17-OCT-2009,
NIFTYBEES,EQ,515,516.22,512,512.81,512.38,512.99,17418,8943798.24,17-OCT-2009,
NIITLTD,EQ,73,73.05,71.65,71.95,71.75,72.05,521637,37599925.85,17-OCT-2009,
NIITTECH,EQ,125.9,128,125.05,127.05,127.2,124.75,155409,19698743.4,17-OCT-2009,
NILKAMAL,EQ,165,166.8,163.2,165.05,166,162.8,24536,4063383.15,17-OCT-2009,
NIPPOBATRY,EQ,392,397,380,390.4,388.15,380.05,2115,824440.95,17-OCT-2009,
NIRMA,EQ,190,190.25,186.25,187.9,188,187.5,11318,2132085.5,17-OCT-2009,
NISSAN,BE,26,27.35,25.65,27.2,27.35,26.25,3838,103806.4,17-OCT-2009,
NITCO,EQ,58.8,59.5,57.8,58.95,59.2,57.6,76031,4471220.95,17-OCT-2009,
NITINFIRE,EQ,326,330,319.9,327.2,327,322.4,21874,7144289.1,17-OCT-2009,
NITINSPIN,EQ,6.7,6.95,6.6,6.9,6.95,6.7,7115,49331.75,17-OCT-2009,
NMDC,EQ,353,354.9,348,350.45,349,348.3,14700,5160564.8,17-OCT-2009,
NOCIL,EQ,27.85,27.85,27.45,27.55,27.5,27.55,190118,5241423.75,17-OCT-2009,
NOIDATOLL,EQ,44.4,44.4,43.6,43.9,43.7,43.3,2901786,127583020.25,17-OCT-2009,
NORBTEAEXP,EQ,6.8,7,6.65,6.65,6.65,6.75,1210,8200,17-OCT-2009,
NORTHGATE,EQ,35.9,36.45,35,36.35,36.45,34.7,37892,1368640.15,17-OCT-2009,
NOVAPETRO,EQ,26,28.8,26,26.9,26.5,25.75,5225,140668.6,17-OCT-2009,
NOVOPANIND,EQ,40.3,44.85,40.3,43,42.6,43.2,573,24582.85,17-OCT-2009,
NRBBEARING,EQ,54.5,57.7,54.5,56.7,56.5,55.55,4124,234231.15,17-OCT-2009,
NRC,EQ,8.3,8.95,8.3,8.85,8.95,8.75,5123,44537.15,17-OCT-2009,
