SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
GPIL,EQ,81.25,84,80,82.25,81.55,81.05,20961,1720187.55,25-JUN-2006,
GRANULES,EQ,86.45,89,82,85.45,89,85.9,4730,397928.05,25-JUN-2006,
GRAPHITE,EQ,245,245,235,239.2,242,240.25,395,95362.5,25-JUN-2006,
GRASIM,EQ,1900,1907,1855,1869.9,1865,1873.25,16975,31855643.95,25-JUN-2006,
GREAVESCOT,EQ,342,342.25,320,326.4,320.05,327.55,1431,467835.35,25-JUN-2006,
GREENPLY,EQ,91,93.5,91,93,93,89.9,455,42079.5,25-JUN-2006,
GRUH,EQ,124,124,121.05,121.8,123,122,1211,147651.65,25-JUN-2006,
GSFC,EQ,190,190,185,185.65,185,185.2,1720,320240.5,25-JUN-2006,
GSKCONS,EQ,507,510,501.05,501.4,507,504.5,28,14137.75,25-JUN-2006,
GSPL,EQ,32.8,32.95,32.5,32.8,32.8,32.7,72255,2372237.45,25-JUN-2006,
GTCIND,EQ,142,142.8,142,142.8,142.8,136,12510,1785075.1,25-JUN-2006,
GTL,EQ,152,152.85,150.5,151.9,152.3,150.4,24009,3641447.35,25-JUN-2006,
GTNIND,EQ,32.05,37.2,32.05,34.65,34.6,35.05,952,33314.1,25-JUN-2006,
GTNTEX,EQ,23.5,23.7,22.95,23.55,23.7,23,622,14657.9,25-JUN-2006,
GUFICBIO,EQ,10.05,10.15,9.7,9.95,9.7,9.95,1002,10000.05,25-JUN-2006,
GUJALKALI,EQ,175,175.7,170.3,171.7,171.5,173.55,27050,4654930.55,25-JUN-2006,
GUJAMBCEM,EQ,96.8,96.9,95.55,96,95.65,96.2,289391,27836498.45,25-JUN-2006,
GUJFLUORO,EQ,440,440,402,411.5,411,420.3,1108,453255.7,25-JUN-2006,
GUJNRECOKE,EQ,73,73.45,72.15,72.9,73.45,71.65,64551,4699211.25,25-JUN-2006,
GUJRATGAS,EQ,1023.9,1023.9,1017,1017,1017,1007.65,14,14266.8,25-JUN-2006,
GUJSIDHCEM,EQ,17.25,17.25,16.1,16.35,16.4,16.55,26185,431667.8,25-JUN-2006,
GVKPIL,EQ,179.5,179.5,172.5,174.1,174.5,172.2,18487,3217941.4,25-JUN-2006,
HANILERA,EQ,29.35,29.4,27.75,28.6,29,28.05,12501,354347.45,25-JUN-2006,
HARRMALAYA,EQ,88.7,88.7,85.2,87.05,87,87.1,21045,1841355.4,25-JUN-2006,
HAVELLS,EQ,585.2,593,580.15,583.4,583,582.1,8095,4748282.95,25-JUN-2006,
HBSTOCK,EQ,16.5,16.5,16.5,16.5,16.5,17.15,50,825,25-JUN-2006,
HCL-INSYS,EQ,136,137.7,133.2,134,133.3,135.1,6294,847610.55,25-JUN-2006,
HCLTECH,EQ,485,485,460,473.3,473.95,475.4,14223,6742146.35,25-JUN-2006,
HDFC,EQ,1100,1140,1092.1,1103,1100.1,1105.45,8245,9125537.55,25-JUN-2006,
HDFCBANK,EQ,762,762,734.5,741.45,742.95,749.4,9325,6933226.6,25-JUN-2006,
HEG,EQ,118.75,125.8,118.6,124.5,125.75,118.05,3771,467475.35,25-JUN-2006,
HELIOSMATH,EQ,138,139.05,136.1,136.85,137,135.25,9860,1357137.25,25-JUN-2006,
HERITGFOOD,EQ,146.9,146.9,143,143.5,143,144.1,340,48917.8,25-JUN-2006,
HEROHONDA,EQ,780,798,758,764.2,760,759.45,17984,13827243,25-JUN-2006,
HEXAWARE,EQ,132,135,130,131.9,131.05,132.15,9319,1237159.1,25-JUN-2006,
HIMACHLFUT,EQ,27,27.5,26.5,26.75,26.55,27,435592,11744960,25-JUN-2006,
HIMATSEIDE,EQ,100,104,100,102.75,103.1,101.45,545,55960.9,25-JUN-2006,
HINDALC0,E1,89,90.6,88.2,90.05,89.75,87.95,67848,6103479.15,25-JUN-2006,
HINDALC0,EQ,173,178,171.5,172.5,172,171.3,444737,76757500.75,25-JUN-2006,
HINDCONS,EQ,111.8,111.8,109.1,110.7,110.1,110,26744,2959678.6,25-JUN-2006,
HINDDORROL,EQ,99.45,100.25,97,99.65,99.35,95.45,10305,1019574.25,25-JUN-2006,
HINDLEVER,EQ,223,226,220.2,221.1,221.3,221.85,101744,22562305,25-JUN-2006,
HINDMOTOR,EQ,33.25,33.5,32.7,33.05,33,32.8,179306,5935345.1,25-JUN-2006,
HINDOILEXP,EQ,122.2,125,121.35,122.85,124.5,121.55,18729,2298718.95,25-JUN-2006,
HINDPETRO,EQ,257.25,263,257,258.7,260,255.9,12326,3199525.1,25-JUN-2006,
HINDSANIT,EQ,108,108,105,105.05,106,105.45,1025,109250,25-JUN-2006,
HINDSYNTEX,EQ,7.8,7.8,7.5,7.7,7.7,7.4,1100,8460,25-JUN-2006,
HITACHIHOM,EQ,71.25,73,70.5,72.25,72.15,72.4,3862,278086.65,25-JUN-2006,
HITECHGEAR,EQ,128,128,126.7,127.2,126.7,129,102,12972.4,25-JUN-2006,
HMT,EQ,64.3,70.45,64.2,69.15,69.1,64.55,1007156,69273145.7,25-JUN-2006,
HOCL,EQ,28.45,28.45,27.6,28.2,28.25,27.3,22261,626811.6,25-JUN-2006,
HONAUT,EQ,1290,1299,1256,1262.45,1256,1259.6,242,308617.5,25-JUN-2006,
HOTELEELA,EQ,309.7,311.6,303.1,305.85,305.95,302.3,20368,6244765.2,25-JUN-2006,
HTMEDIA,EQ,386,390,385.05,388.3,385.05,386.25,438,170242.25,25-JUN-2006,
HTMT,EQ,535,540,521,524.4,521,528.3,11045,5853140.3,25-JUN-2006,
HYDRBADIND,EQ,300,300,278.55,284.85,285,285.15,923,263394.75,25-JUN-2006,
I-FLEX,EQ,1059,1076,1042,1056.5,1043.25,1059.8,4552,4824371.25,25-JUN-2006,
IBP,EQ,380.1,407.9,380.1,400.85,400,402,587,235655.65,25-JUN-2006,
ICI,EQ,299,325,286,295.1,286,286.45,512,151241.5,25-JUN-2006,
ICICIBANK,EQ,514,514,505,507.2,507,508.05,43487,22098971.2,25-JUN-2006,
ICIL,EQ,17.25,17.25,17.25,17.25,17.25,16.65,100,1725,25-JUN-2006,
IDBI,EQ,60.5,60.5,58.6,59.35,59.25,59.2,252787,15019656.6,25-JUN-2006,
IDFC,EQ,56,56.9,55.7,55.95,55.95,55.8,68742,3849838,25-JUN-2006,
IFBAGRO,EQ,40.7,40.95,40.5,40.5,40.5,39,60,2440.5,25-JUN-2006,
IFBIND,EQ,18.05,19,18.05,19,19,18.15,462,8668,25-JUN-2006,
IFCI,EQ,9.5,9.5,9.25,9.35,9.35,9.35,1872320,17476944.55,25-JUN-2006,
IGARASHI,EQ,126,129,122.6,126,122.6,126.15,52,6551.6,25-JUN-2006,
IGL,EQ,113.1,114.8,111.75,112.55,112.9,114.75,6063,683505.65,25-JUN-2006,
IGS,EQ,201.5,202.5,196.05,196.15,196.05,196.4,200,39841.25,25-JUN-2006,
IMPAL,EQ,186,186,186,186,186,193.25,91,16926,25-JUN-2006,
IMPEXFERRO,EQ,12,12.5,11.75,12.5,12.5,12.15,1850,22112.5,25-JUN-2006,
INDHOTEL,EQ,1127,1127,1090,1108.2,1090,1119.25,11790,13108456.6,25-JUN-2006,
INDIABULLS,EQ,263,263,257.25,258.7,257.5,258.7,90297,23456172.3,25-JUN-2006,
INDIACEM,EQ,160.05,163.8,160.05,162.55,161,160.75,1473750,239355965.75,25-JUN-2006,
INDIAFOILS,EQ,9.7,9.7,9.1,9.2,9.5,9.55,3176,29189.5,25-JUN-2006,
INDIAGLYCO,EQ,142,145,138,139.45,138.15,138.95,15271,2162442.25,25-JUN-2006,
INDIAINFO,EQ,111.7,114.95,110.3,111.35,111.1,108.95,45335,5083278.95,25-JUN-2006,
INDIANCARD,EQ,219.5,224,207.25,221.1,217.25,218.45,562,123936.95,25-JUN-2006,
INDIANHUME,BE,283.9,283.9,266.05,272.95,266.2,272.65,170,46398.15,25-JUN-2006,
INDNIPPON,EQ,225,225,225,225,225,228.35,100,22500,25-JUN-2006,
INDOCO,EQ,265,269.7,265,269.1,266.05,259.85,235,63042.7,25-JUN-2006,
INDORAMA,EQ,60,60,58.2,59.05,58.75,58.75,4251,250983.25,25-JUN-2006,
INDORAMTEX,EQ,48.25,54.9,48.25,53.9,53.9,50.85,413,21208.5,25-JUN-2006,
INDOTECH,EQ,164.8,168,162,165.35,165,165.2,1571,259494.4,25-JUN-2006,
INDRAMEDCO,EQ,31.6,32.7,31.6,32.3,32.05,31.45,10655,343687.6,25-JUN-2006,
INDSWFTLAB,EQ,79,82.45,77.6,81.15,81.5,78.8,33737,2718625.7,25-JUN-2006,
INDSWFTLTD,EQ,40.5,44.65,39.7,43.75,44.1,40.25,209891,9132824.1,25-JUN-2006,
INDUJENERT,BE,24.8,24.8,22.75,23.7,23,23.8,800,19065,25-JUN-2006,
INDUSINDBK,EQ,34,37.7,33.5,35.25,35.45,32.7,534959,18651236.15,25-JUN-2006,
INFOSYSTCH,EQ,2995,3020,2980,2989.65,2984,2991.55,53580,160434327.25,25-JUN-2006,
INFOTECENT,EQ,460,464.95,453.9,456.55,455,459.3,2012,920022.5,25-JUN-2006,
INGERRAND,EQ,280,280,264,266.5,271.95,266.85,1863,497746,25-JUN-2006,
INGVYSYABK,EQ,107.5,107.5,100.5,102,102.25,100.9,2004,204657.95,25-JUN-2006,
INOXLEISUR,EQ,133.1,134.75,130,132.5,133.7,132.2,21436,2838786.75,25-JUN-2006,
INVSTSMART,EQ,144.9,144.9,134.5,138,139,137.4,2487,346100.6,25-JUN-2006,
IOB,EQ,85.9,87,83.15,84.1,84,85.85,53063,4516634.15,25-JUN-2006,
IOC,EQ,406.8,415,403,406.1,407,406.8,7652,3111605.65,25-JUN-2006,
IPCALAB,EQ,270,270,256,259.1,258.5,257.3,3262,846834.05,25-JUN-2006,
IPCL,EQ,270.9,270.9,263.45,268.55,269,264.9,557754,149316043.05,25-JUN-2006,
ISPATIND,EQ,14.75,15.3,14.6,15.05,15.15,14.1,876182,13169828.4,25-JUN-2006,
ISPATIND,P1,1.8,2.25,1.8,2.05,2.1,1.95,2160,4437,25-JUN-2006,
ITC,EQ,173.45,174,171.05,171.75,171.45,170.8,531172,91429463.45,25-JUN-2006,
ITDCEM,EQ,725,759,725,735.9,740,738.85,32,23549,25-JUN-2006,
ITI,EQ,52.9,57.35,52.2,56.45,56.35,52.1,1546882,86792875.15,25-JUN-2006,
IVC,EQ,122,127,122,126.15,126.1,121.1,773,96916.95,25-JUN-2006,
IVRCLINFRA,EQ,233.9,237.4,231.5,233.1,232,233,172502,40342478.55,25-JUN-2006,
J&KBANK,EQ,393,393,381,391.15,391.5,382.15,72,28132,25-JUN-2006,
JAGRAN,EQ,204.2,209.55,204.1,207.55,205.8,205.5,889,183722.9,25-JUN-2006,
JAGSNPHARM,EQ,22.15,22.3,22.05,22.2,22.25,22.7,1650,36638.25,25-JUN-2006,
JAICORPLTD,BE,349.8,349.8,343,347.9,347.9,346.1,112,39003.8,25-JUN-2006,
JAYAGROGN,EQ,53,54,52.35,53.1,52.85,53.7,1432,75978.2,25-JUN-2006,
JAYPEEHOT,EQ,75.7,75.7,71.4,72.85,73.5,72.25,1049,76779.85,25-JUN-2006,
JAYSREETEA,EQ,122,122,117.5,118.5,119.5,117.05,7158,849254.95,25-JUN-2006,
JBCHEPHARM,EQ,93.1,96,93.1,94.8,94,95.65,1637,155277.7,25-JUN-2006,
JBFIND,EQ,80.8,83.7,79,80.05,79.3,78.05,8181,655298.25,25-JUN-2006,
JCTELEC,EQ,4.05,4.05,4.05,4.05,4.05,4.2,100,405,25-JUN-2006,
JENSONICOL,EQ,5.7,5.7,5.7,5.7,5.7,5.9,900,5130,25-JUN-2006,
JETAIRWAYS,EQ,695,695,677.05,682.2,678,692.55,15558,10618735,25-JUN-2006,
JIKINDS,EQ,1.45,1.45,1.45,1.45,1.45,1.4,1,1.45,25-JUN-2006,
JINDALDRIL,BE,290,290,280,285.5,290,290.8,165,47108.5,25-JUN-2006,
JINDALPHOT,EQ,96,99.8,96,98.3,98,94.95,11956,1174239.8,25-JUN-2006,
JINDALPOLY,EQ,166,170.9,164.55,168.95,168,162.75,1223,205676.95,25-JUN-2006,
JINDALSAW,EQ,277,279.85,271.1,278.35,278.05,269.5,11438,3168734.05,25-JUN-2006,
JINDALSTEL,EQ,1500,1500,1400,1431.05,1430,1403,2322,3311648.15,25-JUN-2006,
JISLJALEQS,EQ,218.7,218.7,210.55,211.95,212.8,210.55,1029,218681.7,25-JUN-2006,
JKCEMENT,EQ,155,162,155,158.25,158,159.35,3152,501205.3,25-JUN-2006,
JKINDUSTRY,EQ,88,88,85.65,86,86,86.65,403,34603.8,25-JUN-2006,
JKLAKSHMI,EQ,113,115.75,112,114.55,115.75,112.5,17862,2032688.3,25-JUN-2006,
JKPAPER,EQ,47.25,47.25,45.2,46.1,46.1,45.4,3274,150752.3,25-JUN-2006,
JPASSOCIAT,EQ,399.9,400,384.1,389.8,386.6,393.95,44337,17356029.55,25-JUN-2006,
JPHYDRO,EQ,25.6,26,25.6,25.8,25.7,25.5,83717,2158236.95,25-JUN-2006,
JSTAINLESS,EQ,99.9,99.9,94.5,96.5,95.9,96.15,119190,11449432.35,25-JUN-2006,
JSWSTEEL,EQ,274,280,270,274.05,270,269.85,40086,11019043.2,25-JUN-2006,
JUBILANT,EQ,229,235,223.1,226.4,223.1,222.05,220460,50949992.55,25-JUN-2006,
JYOTISTRUC,EQ,404,406,398,400.05,398,406.95,1281,513209.25,25-JUN-2006,
KABRAEXTRU,EQ,92,109.8,92,109.45,109.8,91.5,8792,944618.65,25-JUN-2006,
KAJARIACER,EQ,46.5,46.5,45.6,45.95,45.75,44.15,12247,564553.3,25-JUN-2006,
KAKATCEM,EQ,95.85,97.7,95,97.3,97.5,94.1,13160,1276122.95,25-JUN-2006,
KALECONSUL,EQ,101,107,101,104.7,106,105.15,4972,517486,25-JUN-2006,
KALPATPOWR,EQ,698.8,698.8,680,687.2,693,680.85,2933,2018798.2,25-JUN-2006,
KAMATHOTEL,EQ,147,149.5,142,145.5,148.75,145,3702,538540.15,25-JUN-2006,
KANORICHEM,EQ,94,97.45,94,97.2,97,93.8,53,5138,25-JUN-2006,
KARURVYSYA,EQ,599.85,599.85,565,570.25,569.9,575.3,5724,3272176.2,25-JUN-2006,
KCP,EQ,175,175.2,174.05,175.2,175.2,166.85,2797,489769.4,25-JUN-2006,
KCPSUGIND,EQ,54.85,55,52.05,52.85,52.05,53.85,103453,5516665.2,25-JUN-2006,
KEC,EQ,319,319,286,299.85,299.05,284.65,6361,1897297,25-JUN-2006,
KECINFRA,EQ,27.4,27.5,27.4,27.5,27.5,26.15,7875,216487.5,25-JUN-2006,
KEI,EQ,298,305,290,295.85,296,292.35,5533,1651098.6,25-JUN-2006,
KERNEX,EQ,184.8,184.8,180.25,182.45,182.1,183.6,2222,404175.75,25-JUN-2006,
KESORAMIND,EQ,225,229.6,225,227.35,229.3,225,14141,3216887.45,25-JUN-2006,
KHAITANELE,EQ,127.05,127.05,127.05,127.05,127.05,121,27,3430.35,25-JUN-2006,
KHAITANLTD,EQ,26.55,26.6,24.25,26.5,26.6,25.45,1297,34139.25,25-JUN-2006,
KHANDSE,EQ,30.95,30.95,30,30.25,30,28,35,1059.5,25-JUN-2006,
KIL,EQ,33,33.05,33,33.05,33.05,31.45,5508,182009.4,25-JUN-2006,
KINETICMOT,EQ,50.1,50.1,50,50.05,50,50.95,901,45110,25-JUN-2006,
KIRLOSOIL,EQ,194,199,191.4,195.25,199,193.9,3356,653195.2,25-JUN-2006,
KITPLYIND,EQ,11.75,11.9,11,11.65,11.6,11.45,24059,277381.45,25-JUN-2006,
KKCL,EQ,198,207.65,198,204.65,205.7,198.9,3592,734751.5,25-JUN-2006,
KLGSYSTEL,EQ,125,126.4,120.25,123.9,124,123.95,8595,1066950,25-JUN-2006,
KOJAMFIN,EQ,141,159.55,141,153.15,146,154.55,61,9324.95,25-JUN-2006,
KOPRAN,EQ,42.2,43.6,40.25,40.9,40.9,41.55,5561,228351.5,25-JUN-2006,
KOTAKBANK,EQ,244.9,248.7,244,244.85,244.5,241.3,14061,3447670.85,25-JUN-2006,
KOTARISUG,EQ,24,24.35,24,24.35,24.35,23.15,50574,1230351.9,25-JUN-2006,
KOTHARIPET,EQ,4.45,4.45,4.45,4.45,4.45,4.65,1000,4450,25-JUN-2006,
KOTHARIPRO,EQ,513.35,513.35,513.35,513.35,513.35,488.9,1,513.35,25-JUN-2006,
KPIT,EQ,405,405,393.5,402.2,403.1,405,76,30749.5,25-JUN-2006,
KRBL,EQ,121.4,121.85,117,121.85,121.85,116.05,22206,2704749.45,25-JUN-2006,
KRISHNAENG,BE,5.8,5.8,5.3,5.3,5.3,5.55,500,2700,25-JUN-2006,
KSBPUMPS,EQ,420,424,420,423.5,424,422.6,80,33880,25-JUN-2006,
KTKBANK,EQ,91.9,94.1,91.05,92.4,91.05,91.9,97792,9041947.85,25-JUN-2006,
LAKSHVILAS,EQ,114,117,111.25,113.15,112,115.75,31394,3583320,25-JUN-2006,
LANABS,EQ,122,122,122,122,122,122.9,9,1098,25-JUN-2006,
LAXMIMACH,EQ,20325,20325,19753,20041.95,20050,19673.4,8,160618.8,25-JUN-2006,
LCCINFOTEC,EQ,0.7,0.7,0.65,0.7,0.7,0.65,7005,4853.5,25-JUN-2006,
LGBROS,EQ,28,28.5,27.25,27.4,27.95,27.65,3512,97468.3,25-JUN-2006,
LIBERTSHOE,EQ,171,174.4,170.1,171.05,170.1,169.35,1634,280252.75,25-JUN-2006,
LICHSGFIN,EQ,166,166,161.25,161.8,161.9,160.9,11135,1804549.55,25-JUN-2006,
LLOYDELENG,EQ,150.05,153,150.05,152.25,153,148.45,2650,403409.75,25-JUN-2006,
LLOYDFIN,EQ,1.4,1.5,1.4,1.45,1.4,1.4,16030,23534.5,25-JUN-2006,
LLOYDSTEEL,EQ,10.6,10.9,10.45,10.65,10.7,10.25,258097,2750128.7,25-JUN-2006,
LML,EQ,21.9,22.45,21.4,22,22.1,21.35,82437,1807998.55,25-JUN-2006,
LOKESHMACH,EQ,157.7,157.7,150,151.7,151,152,2258,343868.8,25-JUN-2006,
LT,EQ,2165,2209,2165,2179.95,2175,2171.85,37875,82861210.85,25-JUN-2006,
LUMAXAUTO,EQ,58.25,58.25,57,57.9,57,58.2,479,27731.75,25-JUN-2006,
LUMAXIND,EQ,144,149.85,144,146.3,149.5,143.1,7779,1143999.95,25-JUN-2006,
LUPIN,EQ,999.4,1005,981,988.75,981.1,979.9,1395,1379877.15,25-JUN-2006,
LYKALABS,EQ,38.2,40.5,35,39.6,40.2,39.3,1927,76099.25,25-JUN-2006,
M&M,EQ,585,592,575,579.05,576,580.15,47672,27688892.5,25-JUN-2006,
M&MFIN,EQ,198.95,198.95,192,194.45,197.9,196.95,1569,305026.1,25-JUN-2006,
MAARSOFTW,EQ,4.05,4.2,3.9,4.1,4.2,4,35415,144738.75,25-JUN-2006,
MACMILLAN,EQ,377.85,405,377.85,397.3,399,390,90,35758.5,25-JUN-2006,
MADRASCEM,EQ,2230,2348,2230,2308.15,2335,2281.9,389,894645.4,25-JUN-2006,
MADRASFERT,EQ,12.65,12.7,12.25,12.55,12.65,12.55,5751,72322.2,25-JUN-2006,
MAGMA,EQ,146,155,146,150.35,155,151.8,3,451,25-JUN-2006,
MAHABANK,EQ,20.5,21.7,20.5,21.45,21.6,21.2,27860,596212,25-JUN-2006,
MAHAVIRSPG,EQ,315,315,304.95,306,304.95,303.65,90,27765.5,25-JUN-2006,
MAHINDUGIN,EQ,129,132.4,126,129.8,130,128.15,2456,318081.9,25-JUN-2006,
MAHSCOOTER,EQ,300,312.4,300,312.4,312.4,301.3,54,16842,25-JUN-2006,
MAHSEAMLES,EQ,311,325,311,320.7,319,312.6,7519,2400542.85,25-JUN-2006,
MALUPAPER,EQ,16.25,16.8,15.55,15.65,16,15.95,1100,17650,25-JUN-2006,
MALWACOTT,BE,125,128,125,126,125.75,123.8,2331,293704.25,25-JUN-2006,
MANALIPET,EQ,14.75,14.75,14.1,14.3,14.2,14.4,19258,275538.5,25-JUN-2006,
MANGLMCEM,EQ,164.9,168,161.05,164.6,161.9,163.1,25519,4219151.8,25-JUN-2006,
MANGTIMBER,EQ,19.45,19.5,18.15,19.4,19.45,18.55,11378,219380.6,25-JUN-2006,
MANINDS,EQ,208,208,202.1,204.2,205,199.05,1149,234775.25,25-JUN-2006,
MARALOVER,EQ,23,23,22.6,22.65,22.65,22.55,352,7966,25-JUN-2006,
MARICO,EQ,430,450,426.05,440.8,440,432.45,1583,696211.35,25-JUN-2006,
MARKSANS,EQ,122.55,127.8,122.55,125.6,125.4,126.15,7903,987584.6,25-JUN-2006,
MARUTI,EQ,775,786.9,770.1,776.85,770.1,773.1,71389,55615738.6,25-JUN-2006,
MASTEK,EQ,353,353,343.05,347.75,347.5,352.45,758,263966.05,25-JUN-2006,
MATRIXLABS,EQ,256,262,250,254.3,253.8,250.85,177489,45052778.35,25-JUN-2006,
MAX,EQ,800,810,795.1,801.5,810,816.9,17,13610.4,25-JUN-2006,
MCDOWELL-N,EQ,455,460,451.05,454.5,454.95,449,25700,11701873.5,25-JUN-2006,
MCLEODRUSS,EQ,104,107.45,104,105,104.1,103.05,11008,1160159.55,25-JUN-2006,
MEDIAVIDEO,EQ,34.6,34.6,34,34.05,34,33.9,8974,305699.2,25-JUN-2006,
MELSTAR,EQ,10.25,10.25,9.75,10.05,10.15,9.85,500,5030,25-JUN-2006,
MICO,EQ,2720,2748,2720,2742.85,2735,2749.65,13,35545,25-JUN-2006,
MICRO,EQ,332,340,332,334.3,332,337.75,220,73679.2,25-JUN-2006,
MID-DAY,EQ,57.25,57.9,56.5,57.05,56.9,56.4,30867,1765399.5,25-JUN-2006,
MIRCELECTR,EQ,17.8,17.85,17.4,17.55,17.6,17.5,22252,390995.25,25-JUN-2006,
MIRZATAN,EQ,141.1,141.1,140,140.2,140.2,140.15,1125,157818,25-JUN-2006,
MLL,EQ,36.8,36.8,35,35.85,35.65,34.9,52920,1892654,25-JUN-2006,
MONNETISPA,EQ,201.45,201.45,196.2,198.45,197.5,195.55,1051,208155.65,25-JUN-2006,
MONSANTO,EQ,1396,1397,1375.05,1391.9,1375.05,1371.1,29,40365.25,25-JUN-2006,
MOREPENLAB,EQ,8.5,8.55,8.3,8.45,8.4,8.1,153773,1304275.6,25-JUN-2006,
MORGANSTAN,EQ,34.9,34.9,33.85,34.55,34.25,34.25,24375,841496.1,25-JUN-2006,
MOSERBAER,EQ,181.75,182,180,180.65,180.1,179.9,798,144301.1,25-JUN-2006,
MOTHERSUMI,EQ,82.1,88,82.1,86.05,86,88.1,44,3769.4,25-JUN-2006,
MOTOGENFIN,EQ,32.1,32.1,31.5,31.55,31.5,32.1,7412,233944,25-JUN-2006,
MPHASISBFL,EQ,154.9,154.9,152.25,153.5,153.8,152.95,18268,2806799.1,25-JUN-2006,
MRF,EQ,2499,2550,2456,2512.1,2510,2479.3,79,197790.1,25-JUN-2006,
MRO-TEK,EQ,75.8,76.65,73.6,74.45,74.25,74.4,51247,3836216.2,25-JUN-2006,
MRPL,EQ,38.5,39.6,37.1,37.9,38.1,37.3,178749,6765772.05,25-JUN-2006,
MSKPROJ,EQ,77.1,77.1,77.1,77.1,77.1,73.4,1328,102388.8,25-JUN-2006,
MSPL,EQ,11.05,11.6,10.5,11.05,10.75,11.05,21966,237890.35,25-JUN-2006,
MTNL,EQ,164,166.95,162.1,163.35,162.1,164.25,320520,52530554.9,25-JUN-2006,
MUKANDENGG,EQ,23.75,26.2,23.75,26.15,26.15,24.95,2744,71436.6,25-JUN-2006,
MUKANDLTD,EQ,86,88.1,82.1,86.75,85.55,85.75,42320,3662844.75,25-JUN-2006,
MUKTAARTS,EQ,37,38.9,36.65,36.95,38.9,37.8,158,5838.2,25-JUN-2006,
MUNJALSHOW,EQ,334,340,333,338.1,340,342.7,194,65044.5,25-JUN-2006,
MURUDCERA,EQ,84,88.6,84,86.65,85,84.4,6663,580238.2,25-JUN-2006,
MYSORECEM,EQ,44.75,45,43.95,44.05,44.1,43.75,135398,5981855.6,25-JUN-2006,
NAGARCONST,EQ,266,267.9,262.05,263.8,264,258.55,52550,13897397.15,25-JUN-2006,
NAGARFERT,EQ,11.25,11.95,11.25,11.8,11.85,11.8,236069,2792367,25-JUN-2006,
NAGPURENG,EQ,14.4,14.6,14.4,14.4,14.4,14,3050,43930,25-JUN-2006,
NAGREEKA,EQ,92.5,92.6,92.4,92.45,92.6,88.15,805,74445,25-JUN-2006,
NAHAREXP,EQ,74.1,74.9,72.55,74.15,74.5,73.75,4083,302199.6,25-JUN-2006,
NAHARINDUS,EQ,162.2,164.9,162.2,164.65,163,162.75,5835,960502.4,25-JUN-2006,
NAHARSPG,EQ,213.1,214.95,213,213.5,214.95,214.45,223,47610.75,25-JUN-2006,
NANDAN,EQ,14.05,14.45,14.05,14.25,14.3,14.05,650,9266.35,25-JUN-2006,
NARMDCHEMA,EQ,35.5,35.5,30.25,30.8,30.75,30,3182,98562.1,25-JUN-2006,
NATCOPHARM,EQ,107,107.5,105.6,106.55,105.6,106.35,1845,196967.3,25-JUN-2006,
NATIONALUM,EQ,237,238.7,231.5,233.4,232.6,236.7,76689,18001489,25-JUN-2006,
NATNLSTEEL,EQ,23.55,25,23.35,24.5,24.5,23.35,38915,946645.25,25-JUN-2006,
NAVBARFERO,EQ,103.55,103.55,99.1,101.45,100.7,98.65,49597,5046542.55,25-JUN-2006,
NAVNETPUBL,EQ,287.65,303,282.2,296.8,303,297.45,430,126525.5,25-JUN-2006,
NDTV,EQ,187,187,174,182.8,181.25,183.65,24195,4444141.8,25-JUN-2006,
NECLIFE,EQ,136,140.9,136,140.9,140.9,134.15,7922,1109935.1,25-JUN-2006,
NELCO,EQ,90,91,89,91,90.9,86.65,9433,857565.35,25-JUN-2006,
NEOCURTHER,EQ,1.1,1.1,1.1,1.1,1.1,1.1,418,459.8,25-JUN-2006,
NEPCMICON,BE,21.8,22,20.8,21.65,21.75,20.95,16831,364424,25-JUN-2006,
NEYVELILIG,EQ,67.8,69.1,66.55,67,67.1,67.95,270601,18239265,25-JUN-2006,
NICCOCORP,EQ,14.35,14.7,14.2,14.55,14.4,14.25,11551,168009.2,25-JUN-2006,
NICOLASPIR,EQ,195,198.5,193,193.85,193.5,190.5,23548,4571914.35,25-JUN-2006,
NIFTYBEES,EQ,281,319.99,281,310.45,314,308.22,23,7110.99,25-JUN-2006,
NIITLTD,EQ,350,350,350,350,350,349.8,6,2100,25-JUN-2006,
NIITTECH,EQ,168,168,165.75,166.65,166.7,163.95,7725,1287526.2,25-JUN-2006,
NILKAMPLST,EQ,176,178.5,172,174.05,177,170.05,1725,300580,25-JUN-2006,
NIPPOBATRY,EQ,367,367,367,367,367,359.75,100,36700,25-JUN-2006,
NIRMA,EQ,410,418.45,390.5,410.3,410,408.5,1276,524424.2,25-JUN-2006,
NITCO,EQ,173.3,178,170,171.4,171.6,170.8,3752,646972,25-JUN-2006,
NITINSPIN,EQ,12.55,13,12.55,12.9,12.7,12.85,1775,22800.5,25-JUN-2006,
NOCIL,EQ,23.1,23.4,22.3,22.85,22.9,22.5,77972,1778956.65,25-JUN-2006,
NOIDATOLL,EQ,41.8,42.2,41.1,41.4,41.4,41,26565,1104143.35,25-JUN-2006,
NOVOPANIND,BE,53.9,53.95,52.25,52.65,53,51.5,1015,53434.5,25-JUN-2006,
NRC,EQ,24.5,25.7,24.3,25.3,25.05,25.3,8587,216294.15,25-JUN-2006,
NSIL,EQ,300,310,300,309.05,310,300,21,6490,25-JUN-2006,
